addref,city,year,engine,mileage,body,make,fuel,transmission,price
7032528,Lahore,2009,1360.0,28500.0,Mpv,Honda,Petrol,Manual,2991097.0
7032529,Lahore,2004,2560.0,26500.0,Mpv,Honda,Petrol,Automatic,2521983.0
7032532,Lahore,2016,2360.0,211000.0,Mpv,Honda,Petrol,Manual,3625368.0
7032533,Lahore,2015,3260.0,135500.0,Mpv,Honda,Diesel,Manual,4028405.0
7032534,Lahore,2014,2960.0,119000.0,Mpv,Honda,Petrol,Automatic,3896199.0
7032537,Lahore,2002,760.0,39000.0,Mpv,Honda,Petrol,Automatic,3005254.0
7032538,Lahore,2015,1560.0,54500.0,Mpv,Honda,Hybrid,Manual,4018446.0
7032539,Lahore,2011,2360.0,209000.0,Mpv,Honda,Petrol,Manual,1533966.0
7032541,Lahore,2000,1960.0,246000.0,Mpv,Honda,Petrol,Manual,2385636.0
7032543,Lahore,2002,3160.0,93500.0,Mpv,Honda,Petrol,Manual,1585057.0
7032544,Lahore,2002,1460.0,171500.0,Mpv,Honda,Diesel,Manual,3697413.0
7032546,Lahore,2005,1760.0,238500.0,Mpv,Honda,Petrol,Manual,3297425.0
7032547,Lahore,1991,1960.0,191500.0,Mpv,Honda,Petrol,Manual,3965199.0
7032548,Lahore,2014,1460.0,182500.0,Mpv,Honda,Hybrid,Manual,3404794.0
7032551,Lahore,2010,860.0,125500.0,Mpv,Honda,Petrol,Automatic,3994101.0
7032552,Lahore,2018,1960.0,135000.0,Mpv,Honda,Petrol,Automatic,2500262.0
7032470,Lahore,2019,2360.0,163500.0,Mpv,Honda,Unknown,Manual,4099349.0
7032506,Lahore,2017,760.0,231500.0,Mpv,Honda,Unknown,Automatic,4186732.0
7032509,Lahore,1993,1860.0,33000.0,Mpv,Honda,Unknown,Manual,2805863.0
7032536,Lahore,2018,1160.0,75500.0,Mpv,Honda,Unknown,Manual,3663005.0
7032458,Lahore,2013,2060.0,165000.0,Mpv,Honda,Petrol,Manual,3327817.0
7032473,Lahore,2010,2060.0,82500.0,Mpv,Honda,Petrol,Automatic,3110736.0
7032504,Lahore,2020,2060.0,98500.0,Mpv,Honda,Petrol,Manual,3374960.0
7032531,Lahore,1998,2060.0,40500.0,Mpv,Honda,Diesel,Automatic,3765889.0
7032483,Lahore,1994,1460.0,145500.0,Mpv,Honda,Diesel,Manual,3134744.0
7032465,Lahore,2006,960.0,17500.0,Mpv,Honda,Diesel,Automatic,3600646.0
7032502,Lahore,2002,1760.0,248500.0,Unknown,Honda,Petrol,Manual,1366128.0
7032468,Lahore,1998,1060.0,68000.0,Mpv,Honda,Petrol,Manual,2495191.0
7032545,Lahore,1997,1460.0,230500.0,Unknown,Honda,Petrol,Manual,2376438.0
7032513,Lahore,2017,2060.0,53500.0,Mpv,Honda,Petrol,Manual,1419505.0
7032493,Lahore,2010,3260.0,500.0,Mpv,Honda,Petrol,Manual,3134744.0
7032497,Lahore,1992,3160.0,42000.0,Mpv,Honda,Diesel,Manual,3134744.0
7032500,Lahore,2010,2360.0,164000.0,Mpv,Honda,Petrol,Manual,3134744.0
7032524,Lahore,1993,2460.0,71000.0,Mpv,Honda,Petrol,Manual,3134744.0
7032540,Lahore,2006,2260.0,85000.0,Mpv,Honda,Petrol,Manual,3134744.0
7032481,Lahore,2002,1160.0,204000.0,Unknown,Honda,Diesel,Automatic,3134744.0
7032487,Lahore,1992,760.0,246000.0,Mpv,Honda,Petrol,Manual,3495603.0
7032549,Lahore,2018,2960.0,209000.0,Mpv,Honda,Diesel,Manual,1780166.0
7032476,Lahore,2005,1560.0,16500.0,Mpv,Honda,Petrol,Manual,3574589.0
7032484,Lahore,2017,1960.0,153000.0,Mpv,Honda,Petrol,Manual,3485039.0
7032485,Lahore,2005,760.0,127000.0,Mpv,Honda,Petrol,Manual,4856399.0
7032520,Lahore,2022,2760.0,178000.0,Unknown,Honda,Petrol,Manual,4330203.0
7032553,Lahore,2017,1360.0,204000.0,Mpv,Honda,Petrol,Manual,3634931.0
7032561,Lahore,2020,2360.0,113500.0,Mpv,Honda,Diesel,Manual,4753927.0
7032562,Lahore,1996,2460.0,234000.0,Mpv,Honda,Diesel,Automatic,2326864.0
7032564,Lahore,1998,1260.0,132000.0,Mpv,Honda,Petrol,Automatic,2240088.0
7032565,Lahore,1995,3360.0,98000.0,Mpv,Honda,Diesel,Automatic,4250621.0
7032566,Lahore,2021,2060.0,196000.0,Mpv,Honda,Petrol,Manual,4295501.0
7032567,Lahore,1995,2960.0,6000.0,Mpv,Honda,Diesel,Manual,2904748.0
7032568,Lahore,1997,2660.0,17000.0,Mpv,Honda,Petrol,Manual,4403121.0
7032569,Lahore,2017,2060.0,32000.0,Mpv,Honda,Petrol,Automatic,3207208.0
7032571,Lahore,2022,2560.0,70000.0,Mpv,Honda,Hybrid,Manual,3601531.0
7032572,Lahore,2010,2760.0,13500.0,Mpv,Honda,Diesel,Manual,1608674.0
7032575,Lahore,2013,2760.0,121000.0,Mpv,Honda,Petrol,Manual,2280287.0
7032577,Lahore,2000,860.0,19000.0,Mpv,Honda,Petrol,Manual,1469594.0
7032578,Lahore,2014,2560.0,62000.0,Mpv,Honda,Petrol,Manual,3061494.0
7032579,Lahore,2017,2460.0,26500.0,Mpv,Honda,Petrol,Manual,3072455.0
7032580,Lahore,2008,3260.0,217500.0,Mpv,Honda,Petrol,Manual,4375042.0
7032582,Lahore,1998,1960.0,48500.0,Mpv,Honda,Petrol,Manual,3373454.0
7032584,Lahore,2011,2760.0,154000.0,Mpv,Honda,Diesel,Manual,2334981.0
7032585,Lahore,1991,2160.0,76000.0,Mpv,Honda,Petrol,Manual,3876079.0
7032587,Lahore,2010,2460.0,24500.0,Mpv,Honda,Petrol,Manual,2977717.0
7032589,Lahore,1997,2760.0,19000.0,Mpv,Honda,Petrol,Manual,2239226.0
7032590,Lahore,2018,2260.0,208000.0,Mpv,Honda,Petrol,Manual,3007637.0
7032591,Lahore,1992,1060.0,223000.0,Mpv,Honda,Petrol,Manual,4718405.0
7032593,Lahore,2011,2260.0,181000.0,Mpv,Honda,Petrol,Manual,4482264.0
7032597,Lahore,1999,1060.0,163000.0,Mpv,Honda,Petrol,Manual,3735351.0
7032599,Lahore,2022,860.0,110000.0,Mpv,Honda,Petrol,Automatic,781023.0
7032601,Lahore,2003,2660.0,171000.0,Mpv,Honda,Petrol,Manual,3446074.0
7032602,Lahore,1991,1360.0,206500.0,Mpv,Honda,Petrol,Automatic,1409904.0
7032603,Lahore,2019,1360.0,219000.0,Mpv,Honda,Petrol,Manual,3913047.0
7032604,Lahore,2022,2060.0,133500.0,Mpv,Honda,Petrol,Manual,2800909.0
7032605,Lahore,2012,3460.0,201500.0,Mpv,Honda,Diesel,Manual,2041347.0
7032606,Lahore,2021,2560.0,157500.0,Mpv,Honda,Diesel,Manual,3922336.0
7032607,Lahore,2019,1660.0,1500.0,Mpv,Honda,Petrol,Manual,3880735.0
7032609,Lahore,1991,1860.0,126000.0,Mpv,Honda,Petrol,Automatic,4271405.0
7032610,Lahore,2015,2060.0,174500.0,Mpv,Honda,Petrol,Manual,1504685.0
7032611,Lahore,2022,2360.0,236000.0,Mpv,Honda,Diesel,Automatic,2937152.0
7032612,Lahore,1996,2260.0,28000.0,Mpv,Honda,Petrol,Manual,3247075.0
7032613,Lahore,1997,3260.0,74500.0,Mpv,Honda,Diesel,Manual,3367444.0
7032615,Lahore,1992,2460.0,188500.0,Mpv,Honda,Petrol,Manual,2309096.0
7032616,Lahore,2010,1160.0,112000.0,Mpv,Honda,Petrol,Manual,3123532.0
7032618,Lahore,2018,860.0,140500.0,Mpv,Honda,Petrol,Automatic,2729883.0
7032619,Lahore,2000,1960.0,225000.0,Mpv,Honda,Petrol,Manual,2850315.0
7032620,Lahore,1993,2760.0,231500.0,Mpv,Honda,Petrol,Automatic,4615016.0
7032621,Lahore,2014,1960.0,110500.0,Mpv,Honda,Diesel,Automatic,3656750.0
7032622,Lahore,2001,2660.0,137500.0,Mpv,Honda,Petrol,Automatic,3589039.0
7032623,Lahore,2010,3060.0,16000.0,Mpv,Honda,Petrol,Manual,4075615.0
7032624,Lahore,2020,2160.0,115500.0,Mpv,Honda,Petrol,Manual,4417568.0
7032625,Lahore,2007,660.0,171000.0,Mpv,Honda,Petrol,Manual,3140802.0
7032626,Lahore,2020,2160.0,123000.0,Mpv,Honda,Petrol,Manual,2634308.0
7032629,Lahore,2020,2160.0,206000.0,Mpv,Honda,Diesel,Manual,2241359.0
7032630,Lahore,1997,1960.0,183500.0,Mpv,Honda,Petrol,Manual,1716779.0
7032631,Lahore,2007,1260.0,183500.0,Mpv,Honda,Petrol,Manual,3844469.0
7032632,Lahore,2017,1560.0,183000.0,Mpv,Honda,Petrol,Automatic,1913167.0
7032635,Lahore,2002,2460.0,208500.0,Mpv,Honda,Petrol,Manual,3238546.0
7032636,Lahore,2009,2060.0,244000.0,Mpv,Honda,Diesel,Automatic,3799938.0
7032637,Lahore,2007,1660.0,98500.0,Mpv,Honda,Diesel,Manual,3863473.0
7032639,Lahore,2018,2660.0,82000.0,Mpv,Honda,Hybrid,Manual,2706625.0
7032642,Lahore,2015,960.0,23500.0,Mpv,Honda,Diesel,Manual,3259072.0
7032643,Lahore,2010,2660.0,202500.0,Mpv,Honda,Petrol,Manual,1643525.0
7032644,Lahore,2016,1360.0,104500.0,Mpv,Honda,Petrol,Manual,1923136.0
7032645,Lahore,2004,1560.0,62500.0,Mpv,Honda,Hybrid,Manual,4151009.0
7032646,Lahore,2009,2960.0,79000.0,Mpv,Honda,Diesel,Automatic,1934928.0
7032554,Lahore,1996,1160.0,44500.0,Mpv,Honda,Unknown,Manual,1338985.0
7032570,Lahore,2017,2660.0,152500.0,Mpv,Honda,Unknown,Automatic,1850991.0
7032557,Lahore,2016,2060.0,76500.0,Mpv,Honda,Diesel,Manual,3840175.0
7032634,Lahore,2017,2060.0,149500.0,Mpv,Honda,Petrol,Automatic,4153614.0
7032555,Lahore,1993,1260.0,96500.0,Unknown,Honda,Petrol,Automatic,1800136.0
7032573,Lahore,2000,1660.0,216500.0,Unknown,Honda,Petrol,Manual,1967779.0
7032588,Lahore,1998,3160.0,108000.0,Unknown,Honda,Hybrid,Automatic,2411405.0
7032559,Lahore,2017,1460.0,138000.0,Mpv,Honda,Petrol,Manual,4498147.0
7032583,Lahore,1994,1860.0,125500.0,Mpv,Honda,Petrol,Manual,4458507.0
7032598,Lahore,1994,2460.0,125500.0,Mpv,Honda,Diesel,Manual,2488273.0
7032640,Lahore,1994,1160.0,125500.0,Unknown,Honda,Petrol,Manual,2511881.0
7032592,Lahore,2016,660.0,124500.0,Mpv,Honda,Diesel,Manual,3134744.0
7032560,Lahore,2002,1260.0,195500.0,Mpv,Honda,Diesel,Automatic,1247333.0
7032563,Lahore,2010,3360.0,156000.0,Mpv,Honda,Petrol,Automatic,3063760.0
7032574,Lahore,2000,1460.0,210500.0,Mpv,Honda,Petrol,Manual,3931066.0
7032628,Lahore,2010,2860.0,150500.0,Mpv,Honda,Diesel,Manual,1467228.0
7032647,Lahore,2016,3460.0,13500.0,Mpv,Honda,Diesel,Manual,4018231.0
7032648,Lahore,2016,2660.0,220500.0,Mpv,Honda,Petrol,Manual,3724893.0
7032649,Lahore,2022,2760.0,214500.0,Mpv,Honda,Petrol,Manual,2243841.0
7032650,Lahore,2013,2960.0,246500.0,Mpv,Honda,Petrol,Manual,3430148.0
7032651,Lahore,2000,2760.0,45000.0,Mpv,Honda,Petrol,Manual,2253221.0
7032652,Lahore,2006,2460.0,73000.0,Mpv,Honda,Petrol,Manual,1878070.0
7032653,Lahore,2014,1360.0,63000.0,Mpv,Honda,Petrol,Automatic,3327544.0
7032654,Lahore,2009,1660.0,95500.0,Mpv,Honda,Petrol,Automatic,2805779.0
7032655,Lahore,1991,2460.0,122500.0,Mpv,Honda,Petrol,Manual,1457478.0
7032656,Lahore,2005,1160.0,9000.0,Mpv,Honda,Petrol,Automatic,3280289.0
7032659,Lahore,2000,760.0,165000.0,Mpv,Honda,Petrol,Manual,3628732.0
7032660,Lahore,1993,1960.0,91000.0,Mpv,Honda,Petrol,Manual,5420387.0
7032661,Lahore,1998,1360.0,217000.0,Mpv,Honda,Diesel,Manual,2990968.0
7032664,Lahore,1995,860.0,79500.0,Mpv,Honda,Petrol,Manual,2825048.0
7032665,Lahore,2005,1460.0,181000.0,Mpv,Honda,Petrol,Manual,3860925.0
7032667,Lahore,2015,760.0,41500.0,Mpv,Honda,Petrol,Automatic,4062215.0
7032668,Lahore,2010,760.0,48000.0,Mpv,Honda,Diesel,Manual,3675217.0
7032669,Lahore,2022,660.0,28000.0,Mpv,Honda,Diesel,Manual,2964469.0
7032670,Lahore,2002,3260.0,38500.0,Mpv,Honda,Diesel,Manual,2929151.0
7032671,Lahore,2000,660.0,7500.0,Mpv,Honda,Petrol,Manual,2390071.0
7032672,Lahore,2001,2160.0,7500.0,Mpv,Honda,Petrol,Manual,3158069.0
7032675,Lahore,1998,2660.0,229500.0,Mpv,Honda,Petrol,Manual,3883387.0
7032676,Lahore,2011,2860.0,92500.0,Mpv,Honda,Petrol,Manual,3650392.0
7032678,Lahore,1996,2460.0,95000.0,Mpv,Honda,Petrol,Manual,3114663.0
7032679,Lahore,1993,1460.0,193000.0,Mpv,Honda,Petrol,Automatic,2610253.0
7032680,Lahore,2006,2660.0,181000.0,Mpv,Honda,Hybrid,Manual,3305818.0
7032682,Lahore,2014,1360.0,68000.0,Mpv,Honda,Petrol,Automatic,4016749.0
7032683,Lahore,2005,660.0,231000.0,Mpv,Honda,Petrol,Automatic,2806776.0
7032685,Lahore,2001,860.0,66000.0,Mpv,Honda,Diesel,Automatic,1827401.0
7032686,Lahore,2004,1760.0,232500.0,Mpv,Honda,Diesel,Manual,3509522.0
7032687,Lahore,2001,2960.0,45500.0,Mpv,Honda,Cng,Manual,3168772.0
7032688,Lahore,2017,2960.0,45500.0,Mpv,Honda,Petrol,Automatic,3536811.0
7032689,Lahore,2021,3460.0,70500.0,Mpv,Honda,Petrol,Automatic,3088535.0
7032690,Lahore,2019,1160.0,213000.0,Mpv,Honda,Hybrid,Manual,3802368.0
7032691,Lahore,2008,1960.0,110500.0,Mpv,Honda,Petrol,Manual,2106586.0
7032692,Lahore,2005,1460.0,48500.0,Mpv,Honda,Petrol,Automatic,2431961.0
7032693,Lahore,2003,1760.0,32500.0,Mpv,Honda,Petrol,Manual,2893162.0
7032694,Lahore,1996,3160.0,191500.0,Mpv,Honda,Petrol,Automatic,2386555.0
7032695,Lahore,2000,1960.0,243000.0,Mpv,Honda,Petrol,Automatic,3796062.0
7032696,Lahore,1993,860.0,207000.0,Mpv,Honda,Diesel,Manual,3709068.0
7032698,Lahore,2022,1060.0,133000.0,Mpv,Honda,Diesel,Manual,2616413.0
7032701,Lahore,1997,1160.0,38500.0,Mpv,Honda,Diesel,Manual,3270698.0
7032702,Lahore,2022,1360.0,167000.0,Mpv,Honda,Petrol,Manual,3617301.0
7032703,Lahore,2011,3060.0,186500.0,Mpv,Honda,Diesel,Manual,3617089.0
7032708,Lahore,2006,1860.0,106000.0,Mpv,Honda,Petrol,Manual,4404539.0
7032709,Lahore,2010,1460.0,112000.0,Mpv,Honda,Petrol,Automatic,3651143.0
7032712,Lahore,2007,1460.0,243500.0,Mpv,Honda,Petrol,Manual,4653479.0
7032713,Lahore,2017,3360.0,68500.0,Mpv,Honda,Petrol,Manual,2765930.0
7032716,Lahore,2008,2560.0,139000.0,Mpv,Honda,Petrol,Manual,3681490.0
7032720,Lahore,2009,760.0,248000.0,Mpv,Honda,Petrol,Manual,3501892.0
7032721,Lahore,2009,1660.0,160500.0,Mpv,Honda,Petrol,Manual,3719035.0
7032722,Lahore,2007,1460.0,155000.0,Mpv,Honda,Diesel,Manual,1909837.0
7032725,Lahore,2005,1660.0,67000.0,Mpv,Honda,Petrol,Automatic,4020096.0
7032727,Lahore,2019,3060.0,113500.0,Mpv,Honda,Petrol,Automatic,4069113.0
7032729,Lahore,2022,3060.0,102500.0,Mpv,Honda,Petrol,Automatic,2992135.0
7032730,Lahore,2005,1460.0,19000.0,Mpv,Honda,Petrol,Manual,4339675.0
7032733,Lahore,2012,2860.0,130500.0,Mpv,Honda,Petrol,Manual,4820452.0
7032737,Lahore,2002,2160.0,24500.0,Mpv,Honda,Petrol,Manual,5088592.0
7032738,Lahore,1993,2560.0,243000.0,Mpv,Honda,Petrol,Manual,3445879.0
7032739,Lahore,2010,2060.0,166000.0,Mpv,Honda,Petrol,Manual,3375759.0
7032740,Lahore,1997,2760.0,159000.0,Mpv,Honda,Petrol,Manual,4202056.0
7032666,Lahore,2021,2160.0,112000.0,Mpv,Honda,Unknown,Manual,2233278.0
7032662,Lahore,1999,2060.0,143500.0,Mpv,Honda,Petrol,Automatic,2176900.0
7032717,Lahore,2006,2060.0,200000.0,Mpv,Honda,Petrol,Manual,2919563.0
7032677,Lahore,2000,2060.0,142500.0,Mpv,Honda,Hybrid,Automatic,3676862.0
7032699,Lahore,2008,660.0,224000.0,Unknown,Honda,Diesel,Manual,1801658.0
7032705,Lahore,2019,1860.0,179000.0,Unknown,Honda,Petrol,Automatic,5089629.0
7032706,Lahore,2000,2760.0,138500.0,Unknown,Honda,Petrol,Manual,2941515.0
7032707,Lahore,1996,2960.0,8500.0,Unknown,Honda,Diesel,Automatic,2428354.0
7032684,Lahore,1998,2060.0,125500.0,Mpv,Honda,Petrol,Automatic,2437042.0
7032704,Lahore,1991,3460.0,125500.0,Mpv,Honda,Petrol,Manual,2042154.0
7032657,Lahore,2017,1160.0,126500.0,Mpv,Honda,Petrol,Manual,3557092.0
7032673,Lahore,2017,2860.0,110500.0,Mpv,Honda,Petrol,Automatic,3270243.0
7032711,Lahore,2017,2260.0,21500.0,Mpv,Honda,Diesel,Manual,4199389.0
7032710,Lahore,2014,3060.0,179500.0,Mpv,Honda,Petrol,Manual,3134744.0
7032734,Lahore,2003,1660.0,178000.0,Mpv,Honda,Petrol,Manual,3134744.0
7032681,Lahore,2016,3360.0,199500.0,Mpv,Honda,Diesel,Manual,1534476.0
7032726,Lahore,2011,2060.0,138500.0,Mpv,Honda,Petrol,Manual,2849801.0
7032742,Lahore,1996,3160.0,81000.0,Mpv,Honda,Petrol,Manual,2231751.0
7032748,Lahore,1991,3460.0,21500.0,Mpv,Honda,Petrol,Automatic,3633323.0
7032750,Lahore,2006,2160.0,197500.0,Mpv,Honda,Diesel,Manual,2338235.0
7032752,Lahore,1996,860.0,159500.0,Mpv,Honda,Petrol,Manual,4392272.0
7032753,Lahore,2004,3360.0,226500.0,Mpv,Honda,Diesel,Manual,3661914.0
7032754,Lahore,2003,2860.0,175000.0,Mpv,Honda,Petrol,Manual,2353259.0
7032755,Lahore,2010,3060.0,19000.0,Mpv,Honda,Petrol,Manual,4205596.0
7032756,Lahore,2022,1460.0,146500.0,Mpv,Honda,Petrol,Manual,2917710.0
7032758,Lahore,2009,2360.0,248500.0,Mpv,Honda,Petrol,Automatic,5049568.0
7032759,Lahore,1996,1260.0,174000.0,Mpv,Honda,Petrol,Automatic,5315889.0
7032760,Lahore,1994,2360.0,39500.0,Mpv,Honda,Petrol,Manual,4313177.0
7032762,Lahore,1999,1860.0,92000.0,Mpv,Honda,Petrol,Manual,3408075.0
7032764,Lahore,2005,1660.0,208000.0,Mpv,Honda,Diesel,Manual,2643784.0
7032765,Lahore,2021,2460.0,158500.0,Mpv,Honda,Diesel,Manual,2366999.0
7032766,Lahore,2012,3360.0,192500.0,Mpv,Honda,Petrol,Automatic,1679228.0
7032767,Lahore,2012,2160.0,75500.0,Mpv,Honda,Petrol,Automatic,2995780.0
7032768,Lahore,1995,3360.0,103500.0,Mpv,Honda,Diesel,Automatic,1934149.0
7032769,Lahore,2007,2360.0,173500.0,Mpv,Honda,Petrol,Manual,5366800.0
7032770,Lahore,2018,1760.0,120500.0,Mpv,Honda,Petrol,Manual,3352312.0
7032772,Lahore,2017,1260.0,189000.0,Mpv,Honda,Hybrid,Manual,3259589.0
7032774,Lahore,2018,3460.0,96000.0,Mpv,Honda,Diesel,Manual,3882084.0
7032775,Lahore,2007,760.0,214500.0,Mpv,Honda,Petrol,Automatic,2171602.0
7032776,Lahore,1999,2760.0,56000.0,Mpv,Honda,Diesel,Automatic,1269267.0
7032777,Lahore,2000,2960.0,98500.0,Mpv,Honda,Petrol,Manual,2121812.0
7032778,Lahore,1996,1760.0,184000.0,Mpv,Honda,Petrol,Manual,2702225.0
7032779,Lahore,1994,1660.0,78000.0,Mpv,Honda,Hybrid,Manual,1725172.0
7032780,Lahore,2004,2560.0,36000.0,Mpv,Honda,Diesel,Manual,3847094.0
7032781,Lahore,2022,2560.0,152000.0,Mpv,Honda,Diesel,Manual,1902570.0
7032784,Lahore,2003,1360.0,169500.0,Mpv,Honda,Petrol,Automatic,2004212.0
7032785,Lahore,2010,2260.0,34500.0,Mpv,Honda,Diesel,Automatic,3936049.0
7032787,Lahore,2015,1460.0,147000.0,Mpv,Honda,Petrol,Manual,1782132.0
7032788,Lahore,2010,660.0,150000.0,Mpv,Honda,Petrol,Manual,3088974.0
7032789,Lahore,2001,960.0,500.0,Mpv,Honda,Diesel,Automatic,3839011.0
7032790,Lahore,2005,2560.0,54500.0,Mpv,Honda,Petrol,Automatic,3478451.0
7032793,Lahore,2000,2260.0,35000.0,Mpv,Honda,Diesel,Manual,4286052.0
7032794,Lahore,2004,3460.0,238000.0,Mpv,Honda,Diesel,Manual,4305602.0
7032795,Lahore,1992,1960.0,190500.0,Mpv,Honda,Diesel,Manual,3301162.0
7032797,Lahore,2013,1160.0,169000.0,Mpv,Honda,Petrol,Automatic,2583438.0
7032798,Lahore,1995,2760.0,208000.0,Mpv,Honda,Cng,Manual,2294683.0
7032799,Lahore,1996,2760.0,69500.0,Mpv,Honda,Diesel,Manual,2941556.0
7032800,Lahore,2022,1960.0,71000.0,Mpv,Honda,Petrol,Manual,4357577.0
7032801,Lahore,2010,1460.0,91000.0,Mpv,Honda,Petrol,Manual,2462025.0
7032802,Lahore,1993,3160.0,176500.0,Mpv,Honda,Petrol,Manual,3810522.0
7032803,Lahore,2012,1860.0,38000.0,Mpv,Honda,Petrol,Manual,3100865.0
7032806,Lahore,1996,3160.0,41500.0,Mpv,Honda,Diesel,Manual,3968742.0
7032808,Lahore,2018,660.0,227000.0,Mpv,Honda,Diesel,Manual,3356615.0
7032810,Lahore,2003,1460.0,198000.0,Mpv,Honda,Diesel,Automatic,3913157.0
7032811,Lahore,2007,3360.0,218000.0,Mpv,Honda,Petrol,Automatic,4470245.0
7032815,Lahore,2018,660.0,88500.0,Mpv,Honda,Diesel,Manual,4031930.0
7032816,Lahore,2000,1460.0,171000.0,Mpv,Honda,Diesel,Manual,2375144.0
7032817,Lahore,1998,660.0,37500.0,Mpv,Honda,Diesel,Manual,1815953.0
7032818,Lahore,2008,1260.0,232000.0,Mpv,Honda,Petrol,Manual,3844515.0
7032819,Lahore,2008,2260.0,71000.0,Mpv,Honda,Petrol,Manual,5262426.0
7032820,Lahore,2018,1860.0,245500.0,Mpv,Honda,Petrol,Manual,5679833.0
7032821,Lahore,1996,2860.0,151500.0,Mpv,Honda,Petrol,Manual,2582524.0
7032822,Lahore,2020,760.0,165500.0,Mpv,Honda,Petrol,Manual,3623398.0
7032824,Lahore,2017,2360.0,190000.0,Mpv,Honda,Petrol,Automatic,4215106.0
7032825,Lahore,2003,3460.0,206000.0,Mpv,Honda,Diesel,Manual,4304853.0
7032826,Lahore,2013,2360.0,191000.0,Mpv,Honda,Diesel,Manual,4905443.0
7032832,Lahore,2005,2660.0,53000.0,Mpv,Honda,Petrol,Manual,1914784.0
7032745,Lahore,2011,3460.0,130500.0,Mpv,Honda,Unknown,Manual,1817556.0
7032796,Lahore,2000,2060.0,121500.0,Mpv,Honda,Petrol,Manual,3686676.0
7032814,Lahore,2012,2060.0,16500.0,Mpv,Honda,Petrol,Automatic,3726943.0
7032829,Lahore,1992,2060.0,83000.0,Mpv,Honda,Petrol,Manual,4351780.0
7032743,Lahore,2021,2860.0,189500.0,Unknown,Honda,Diesel,Automatic,4545072.0
7032744,Lahore,1996,1260.0,26500.0,Unknown,Honda,Diesel,Manual,4018353.0
7032749,Lahore,1994,1260.0,24000.0,Unknown,Honda,Diesel,Automatic,4282427.0
7032804,Lahore,2003,860.0,47000.0,Mpv,Honda,Petrol,Manual,4346334.0
7032773,Lahore,2017,760.0,182000.0,Mpv,Honda,Petrol,Manual,4249990.0
7032809,Lahore,2017,3460.0,169000.0,Mpv,Honda,Petrol,Manual,959051.0
7032813,Lahore,2017,3360.0,132000.0,Mpv,Honda,Petrol,Manual,1819733.0
7032747,Lahore,2009,2560.0,241000.0,Mpv,Honda,Petrol,Manual,2268820.0
7032761,Lahore,2015,1960.0,249500.0,Mpv,Honda,Petrol,Automatic,3134744.0
7032771,Lahore,2006,1160.0,162500.0,Mpv,Honda,Petrol,Manual,3134744.0
7032805,Lahore,2007,3060.0,14000.0,Mpv,Honda,Hybrid,Automatic,3134744.0
7032827,Lahore,2003,1660.0,234000.0,Mpv,Honda,Petrol,Manual,3134744.0
7032757,Lahore,2018,3160.0,124000.0,Unknown,Honda,Petrol,Manual,3134744.0
7032834,Lahore,2001,2560.0,101500.0,Mpv,Honda,Petrol,Automatic,3462357.0
7032741,Lahore,2001,760.0,161000.0,Mpv,Honda,Diesel,Manual,3134744.0
7032828,Lahore,1993,3360.0,86000.0,Mpv,Honda,Petrol,Manual,5003620.0
7032835,Lahore,2008,2860.0,29000.0,Mpv,Honda,Petrol,Manual,1143194.0
7032837,Lahore,2019,1360.0,223500.0,Mpv,Honda,Diesel,Automatic,3593180.0
7032838,Lahore,1993,2260.0,42000.0,Mpv,Honda,Hybrid,Manual,2353460.0
7032839,Lahore,1991,1560.0,198500.0,Mpv,Honda,Petrol,Manual,1756777.0
7032840,Lahore,2014,2960.0,122000.0,Mpv,Honda,Petrol,Automatic,2890487.0
7032841,Lahore,2000,2260.0,161500.0,Mpv,Honda,Petrol,Automatic,2145497.0
7032843,Lahore,1993,1860.0,142500.0,Mpv,Honda,Diesel,Manual,3086109.0
7032844,Lahore,2021,1560.0,163500.0,Mpv,Honda,Petrol,Manual,3185261.0
7032845,Lahore,1996,660.0,240500.0,Mpv,Honda,Petrol,Automatic,3296339.0
7032846,Lahore,2021,1960.0,43000.0,Mpv,Honda,Petrol,Automatic,3457478.0
7032848,Lahore,2016,3360.0,80000.0,Mpv,Honda,Petrol,Manual,3301435.0
7032849,Lahore,2006,3160.0,247000.0,Mpv,Honda,Petrol,Manual,1884620.0
7032851,Lahore,1995,2460.0,127500.0,Mpv,Honda,Petrol,Automatic,2188346.0
7032852,Lahore,2007,3260.0,225000.0,Mpv,Honda,Petrol,Manual,3100482.0
7032853,Lahore,2001,1560.0,123500.0,Mpv,Honda,Petrol,Manual,2760704.0
7032857,Lahore,2019,2460.0,96500.0,Mpv,Honda,Petrol,Manual,2154782.0
7032858,Lahore,1995,2760.0,68000.0,Mpv,Honda,Petrol,Manual,3752735.0
7032859,Lahore,1991,1760.0,149000.0,Mpv,Honda,Petrol,Automatic,3683691.0
7032860,Lahore,1999,1160.0,71000.0,Mpv,Honda,Petrol,Manual,2008244.0
7032861,Lahore,2011,3360.0,181500.0,Mpv,Honda,Petrol,Manual,2403251.0
7032864,Lahore,2004,1360.0,203000.0,Mpv,Honda,Diesel,Manual,3163595.0
7032866,Lahore,2021,2260.0,71500.0,Mpv,Honda,Petrol,Automatic,1710803.0
7032867,Lahore,2007,1260.0,93500.0,Mpv,Honda,Hybrid,Manual,2825883.0
7032868,Lahore,2022,1560.0,226000.0,Mpv,Honda,Petrol,Manual,3032378.0
